DATA_EXIBICAO,TITULO_BRASIL,PAIS_OBRA,PUBLICO,MUNICIPIO_SALA_COMPLEXO,UF_SALA_COMPLEXO,RAZAO_SOCIAL_DISTRIBUIDORA
01/08/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,3,CASTRO,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,A BAILARINA,FRANÇA,40,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
01/08/2020,OS FANTASMAS SE DIVERTEM,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,4,IBITINGA,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,7,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
01/08/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,28,NITERÓI,RJ,WARNER BROS. (SOUTH) INC.
01/08/2020,BLOODSHOT,ESTADOS UNIDOS,138,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,CAPITÃ MARVEL,ESTADOS UNIDOS,332,SÃO PAULO,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,VIVA - A VIDA É UMA FESTA,ESTADOS UNIDOS,100,SÃO BERNARDO DO CAMPO,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,VINGANÇA A SANGUE-FRIO,ESTADOS UNIDOS,57,RIO DE JANEIRO,RJ,SM DISTRIBUIDORA DE FILMES LTDA
01/08/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,3,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,47,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,DOLITTLE,ESTADOS UNIDOS,42,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,DOLITTLE,ESTADOS UNIDOS,27,FLORIANÓPOLIS,SC,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,DORA E A CIDADE PERDIDA,AUSTRÁLIA,37,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/08/2020,DUNKIRK,ESTADOS UNIDOS,140,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
01/08/2020,ANIMAIS FANTÁSTICOS: OS CRIMES DE GRINDELWALD,ESTADOS UNIDOS,15,SÃO BERNARDO DO CAMPO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,A CINCO PASSOS DE VOCÊ,ESTADOS UNIDOS,48,NITERÓI,RJ,SM DISTRIBUIDORA DE FILMES LTDA
01/08/2020,CORRA!,ESTADOS UNIDOS,7,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,208,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,CORINGA,CANADÁ,14,BARBACENA,MG,WARNER BROS. (SOUTH) INC.
01/08/2020,CORINGA,CANADÁ,60,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
01/08/2020,CORINGA,CANADÁ,32,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,CORINGA,CANADÁ,32,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,18,LORENA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,67,INDAIATUBA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,33,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,LIGA DA JUSTIÇA,ESTADOS UNIDOS,8,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
01/08/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,101,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
01/08/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,18,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
01/08/2020,OS OLHOS DE CABUL,FRANÇA,6,MANAUS,AM,VITRINE FILMES LTDA
01/08/2020,MAD MAX: ESTRADA DA FÚRIA,ESTADOS UNIDOS,14,SÃO BERNARDO DO CAMPO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,DUAS RAINHAS,REINO UNIDO,20,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,MISSÃO: IMPOSSÍVEL - EFEITO FALLOUT,ESTADOS UNIDOS,15,GOIÂNIA,GO,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/08/2020,MISSÃO: IMPOSSÍVEL - NAÇÃO SECRETA,ESTADOS UNIDOS,53,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/08/2020,ERA UMA VEZ EM HOLLYWOOD,ESTADOS UNIDOS,33,SÃO CARLOS,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,ERA UMA VEZ EM HOLLYWOOD,ESTADOS UNIDOS,62,RECIFE,PE,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,5,CASTRO,PR,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,POKÉMON DETETIVE PIKACHU,ESTADOS UNIDOS,4,PATROCÍNIO,MG,WARNER BROS. (SOUTH) INC.
01/08/2020,ROCK DOG - NO FARO DO SUCESSO,CHINA,12,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
01/08/2020,SHAZAM!,ESTADOS UNIDOS,26,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,SHAZAM!,ESTADOS UNIDOS,19,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,PÉPEQUENO,ESTADOS UNIDOS,4,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
01/08/2020,PÉPEQUENO,ESTADOS UNIDOS,8,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
01/08/2020,PÉPEQUENO,ESTADOS UNIDOS,149,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
01/08/2020,PÉPEQUENO,ESTADOS UNIDOS,47,NITERÓI,RJ,WARNER BROS. (SOUTH) INC.
01/08/2020,SONIC - O FILME,CANADÁ,4,LORENA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/08/2020,STAR WARS: A ASCENSÃO SKYWALKER,ESTADOS UNIDOS,21,RECIFE,PE,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,JOVENS TITÃS EM AÇÃO! NOS CINEMAS,ESTADOS UNIDOS,247,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
01/08/2020,A FAMÍLIA ADDAMS,CANADÁ,10,FLORIANÓPOLIS,SC,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,A FAMÍLIA ADDAMS,CANADÁ,133,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,14,PASSO FUNDO,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,6,CACOAL,RO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,A MALDIÇÃO DA CHORONA,ESTADOS UNIDOS,14,LENÇÓIS PAULISTA,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,A MALDIÇÃO DA CHORONA,ESTADOS UNIDOS,30,SÃO BERNARDO DO CAMPO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,VELOZES E FURIOSOS 8,FRANÇA,10,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,OS GOONIES,ESTADOS UNIDOS,256,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,O GRITO,CANADÁ,4,CASTRO,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/08/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,22,GUAXUPÉ,MG,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,UMA AVENTURA LEGO 2,AUSTRÁLIA,7,BARBACENA,MG,WARNER BROS. (SOUTH) INC.
01/08/2020,O REI LEÃO,ESTADOS UNIDOS,375,BRASÍLIA,DF,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,O REI LEÃO,ESTADOS UNIDOS,37,SÃO CARLOS,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,O REI LEÃO,ESTADOS UNIDOS,39,CURITIBA,PR,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,O REI LEÃO,ESTADOS UNIDOS,44,RECIFE,PE,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/08/2020,A FREIRA,ESTADOS UNIDOS,22,BARUERI,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,A FREIRA,ESTADOS UNIDOS,7,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
01/08/2020,A FREIRA,ESTADOS UNIDOS,8,GOIÂNIA,GO,WARNER BROS. (SOUTH) INC.
01/08/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,18,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/08/2020,"BIG PAI, BIG FILHO",BÉLGICA,12,GOIÂNIA,GO,WMIX DISTRIBUIDORA LTDA.
01/08/2020,NOIVA CADÁVER,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/08/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,1,GUARAPUAVA,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/08/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,74,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/08/2020,YESTERDAY,REINO UNIDO,53,CURITIBA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,1917,ESTADOS UNIDOS,11,PASSO FUNDO,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,UM LUGAR SILENCIOSO,ESTADOS UNIDOS,9,PAULÍNIA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,2,FLORIANÓPOLIS,SC,WARNER BROS. (SOUTH) INC.
02/08/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,6,PATROCÍNIO,MG,WARNER BROS. (SOUTH) INC.
02/08/2020,ABOMINÁVEL,CHINA,29,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,ABOMINÁVEL,CHINA,27,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,ALADDIN,ESTADOS UNIDOS,12,PAULÍNIA,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,3,BARBACENA,MG,WARNER BROS. (SOUTH) INC.
02/08/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,9,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
02/08/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,2,GOIÂNIA,GO,WARNER BROS. (SOUTH) INC.
02/08/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,5,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,AQUAMAN,ESTADOS UNIDOS,4,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,57,SÃO BERNARDO DO CAMPO,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,16,GUAXUPÉ,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,6,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
02/08/2020,A MÚSICA DA MINHA VIDA,REINO UNIDO,12,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,A MÚSICA DA MINHA VIDA,REINO UNIDO,6,SÃO BERNARDO DO CAMPO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,BLOODSHOT,ESTADOS UNIDOS,131,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,BLOODSHOT,ESTADOS UNIDOS,4,IMPERATRIZ,MA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,BLOODSHOT,ESTADOS UNIDOS,66,RECIFE,PE,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,CAPITÃ MARVEL,ESTADOS UNIDOS,84,SÃO PAULO,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,VIVA - A VIDA É UMA FESTA,ESTADOS UNIDOS,112,SÃO PAULO,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,1,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,24,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,DOLITTLE,ESTADOS UNIDOS,20,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,DOLITTLE,ESTADOS UNIDOS,22,FLORIANÓPOLIS,SC,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,DORA E A CIDADE PERDIDA,AUSTRÁLIA,22,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,FROZEN 2,ESTADOS UNIDOS,8,SANTA ROSA,RS,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,FROZEN 2,ESTADOS UNIDOS,45,CURITIBA,PR,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,CORRA!,ESTADOS UNIDOS,4,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,HARRY POTTER E A ORDEM DA FÊNIX,ESTADOS UNIDOS,8,SÃO BERNARDO DO CAMPO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,112,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,IT - CAPÍTULO DOIS,ESTADOS UNIDOS,16,MANAUS,AM,WARNER BROS. (SOUTH) INC.
02/08/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,8,SANTA CRUZ DO CAPIBARIBE,PE,SM DISTRIBUIDORA DE FILMES LTDA
02/08/2020,CORINGA,CANADÁ,4,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,CORINGA,CANADÁ,21,NITERÓI,RJ,WARNER BROS. (SOUTH) INC.
02/08/2020,CORINGA,CANADÁ,52,INDAIATUBA,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,8,LORENA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,11,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,LIGA DA JUSTIÇA,ESTADOS UNIDOS,13,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
02/08/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,79,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
02/08/2020,OS OLHOS DE CABUL,FRANÇA,1,MANAUS,AM,VITRINE FILMES LTDA
02/08/2020,MISSÃO: IMPOSSÍVEL - EFEITO FALLOUT,ESTADOS UNIDOS,12,GOIÂNIA,GO,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,MISSÃO: IMPOSSÍVEL - NAÇÃO SECRETA,ESTADOS UNIDOS,22,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,MY LITTLE PONY - O FILME,CANADÁ,1,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
02/08/2020,PLAYMOBIL - O FILME,ALEMANHA,31,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
02/08/2020,SHAZAM!,ESTADOS UNIDOS,48,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
02/08/2020,SHAZAM!,ESTADOS UNIDOS,19,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,CANTANDO NA CHUVA,ESTADOS UNIDOS,77,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,PÉPEQUENO,ESTADOS UNIDOS,144,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
02/08/2020,PÉPEQUENO,ESTADOS UNIDOS,4,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
02/08/2020,PÉPEQUENO,ESTADOS UNIDOS,73,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
02/08/2020,PÉPEQUENO,ESTADOS UNIDOS,7,PATROCÍNIO,MG,WARNER BROS. (SOUTH) INC.
02/08/2020,SONIC - O FILME,CANADÁ,96,SÃO BERNARDO DO CAMPO,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,SONIC - O FILME,CANADÁ,11,LORENA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,SONIC - O FILME,CANADÁ,68,INDAIATUBA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,STAR WARS: A ASCENSÃO SKYWALKER,ESTADOS UNIDOS,7,RECIFE,PE,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,SWEENEY TODD O BARBEIRO DEMONÍACO DA RUA FLEET,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/08/2020,JOVENS TITÃS EM AÇÃO! NOS CINEMAS,ESTADOS UNIDOS,143,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
02/08/2020,A FAMÍLIA ADDAMS,CANADÁ,34,FLORIANÓPOLIS,SC,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,A FAMÍLIA ADDAMS,CANADÁ,143,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,7,PASSO FUNDO,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,6,CACOAL,RO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/08/2020,VELOZES E FURIOSOS 8,FRANÇA,6,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,A GRANDE MENTIRA,ESTADOS UNIDOS,30,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
02/08/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,80,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,UMA AVENTURA LEGO 2,AUSTRÁLIA,5,BARBACENA,MG,WARNER BROS. (SOUTH) INC.
02/08/2020,O REI LEÃO,ESTADOS UNIDOS,201,BRASÍLIA,DF,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,O REI LEÃO,ESTADOS UNIDOS,65,CURITIBA,PR,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,O REI LEÃO,ESTADOS UNIDOS,35,RECIFE,PE,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/08/2020,A FREIRA,ESTADOS UNIDOS,7,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
02/08/2020,A FREIRA,ESTADOS UNIDOS,3,GOIÂNIA,GO,WARNER BROS. (SOUTH) INC.
02/08/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,14,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/08/2020,"BIG PAI, BIG FILHO",BÉLGICA,3,GOIÂNIA,GO,WMIX DISTRIBUIDORA LTDA.
02/08/2020,EXTRAORDINÁRIO,ESTADOS UNIDOS,33,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
02/08/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,1,GUARAPUAVA,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,35,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/08/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,47,NITERÓI,RJ,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/08/2020,UM LUGAR SILENCIOSO,ESTADOS UNIDOS,3,PAULÍNIA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/08/2020,ALADDIN,ESTADOS UNIDOS,3,PAULÍNIA,SP,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/08/2020,AQUAMAN,ESTADOS UNIDOS,2,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
03/08/2020,AQUAMAN,ESTADOS UNIDOS,8,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
03/08/2020,BATMAN,ESTADOS UNIDOS,4,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
03/08/2020,BLOODSHOT,ESTADOS UNIDOS,66,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/08/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,1,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/08/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,7,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/08/2020,CORRA!,ESTADOS UNIDOS,1,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/08/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,3,LORENA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/08/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,12,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/08/2020,LIGA DA JUSTIÇA,ESTADOS UNIDOS,5,IMPERATRIZ,MA,WARNER BROS. (SOUTH) INC.
03/08/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,49,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
03/08/2020,MISSÃO: IMPOSSÍVEL - EFEITO FALLOUT,ESTADOS UNIDOS,3,GOIÂNIA,GO,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/08/2020,SONIC - O FILME,CANADÁ,2,LORENA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/08/2020,JOVENS TITÃS EM AÇÃO! NOS CINEMAS,ESTADOS UNIDOS,56,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
