DATA_EXIBICAO,TITULO_BRASIL,PAIS_OBRA,PUBLICO,MUNICIPIO_SALA_COMPLEXO,UF_SALA_COMPLEXO,RAZAO_SOCIAL_DISTRIBUIDORA
01/09/2020,1917,ESTADOS UNIDOS,19,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,UM LUGAR SILENCIOSO,ESTADOS UNIDOS,16,GOIÂNIA,GO,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/09/2020,ABOMINÁVEL,CHINA,23,RIO DE JANEIRO,RJ,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,ALADDIN,ESTADOS UNIDOS,104,BRASÍLIA,DF,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/09/2020,BLOODSHOT,ESTADOS UNIDOS,15,PARAUAPEBAS,PA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/09/2020,BLOODSHOT,ESTADOS UNIDOS,2,MANAUS,AM,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/09/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,19,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,DOUTOR SONO,ESTADOS UNIDOS,18,MANAUS,AM,WARNER BROS. (SOUTH) INC.
01/09/2020,DOLITTLE,ESTADOS UNIDOS,13,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,45,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,6,VÁRZEA GRANDE,MT,WARNER BROS. (SOUTH) INC.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,52,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,15,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,4,MANAUS,AM,WARNER BROS. (SOUTH) INC.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,14,MANAUS,AM,WARNER BROS. (SOUTH) INC.
01/09/2020,O ROUBO DO SÉCULO,ARGENTINA,4,MANAUS,AM,WARNER BROS. (SOUTH) INC.
01/09/2020,CINQUENTA TONS DE LIBERDADE,ESTADOS UNIDOS,5,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,FORD VS FERRARI,ESTADOS UNIDOS,4,CASTRO,PR,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,21,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,20,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,3,GUAXUPÉ,MG,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,5,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,12,VÁRZEA GRANDE,MT,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,41,BARBACENA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/09/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,2,AÇAILÂNDIA,MA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/09/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,9,MOSSORÓ,RN,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
01/09/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,2,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,18,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,ENTRE FACAS E SEGREDOS,ESTADOS UNIDOS,6,VÁRZEA GRANDE,MT,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,CASAL IMPROVÁVEL,ESTADOS UNIDOS,3,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,CASAL IMPROVÁVEL,ESTADOS UNIDOS,15,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,A POSSESSÃO DE MARY,ESTADOS UNIDOS,19,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,7,VÁRZEA GRANDE,MT,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/09/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,7,PARAUAPEBAS,PA,THE WALT DISNEY COMPANY (BRASIL) LTDA.
01/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,16,VÁRZEA GRANDE,MT,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,50,MANAUS,AM,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,17,MANAUS,AM,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,41,MANAUS,AM,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,SING - QUEM CANTA SEUS MALES ESPANTA,ESTADOS UNIDOS,2,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,SONIC - O FILME,CANADÁ,3,CASTRO,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/09/2020,SONIC - O FILME,CANADÁ,2,PARAUAPEBAS,PA,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/09/2020,SONIC - O FILME,CANADÁ,25,MANAUS,AM,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
01/09/2020,VELOZES E FURIOSOS 8,FRANÇA,15,RIO DE JANEIRO,RJ,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,AS TRAPACEIRAS,ESTADOS UNIDOS,6,VITÓRIA,ES,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,17,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,THE QUEEN'S CORGI,BÉLGICA,16,VITÓRIA,ES,WMIX DISTRIBUIDORA LTDA.
01/09/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,40,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,11,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,3,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,5,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,23,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,16,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,38,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,6,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,2,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,4,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
01/09/2020,A CABANA,ESTADOS UNIDOS,17,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,EXTRAORDINÁRIO,ESTADOS UNIDOS,2,VITÓRIA,ES,SM DISTRIBUIDORA DE FILMES LTDA
01/09/2020,YESTERDAY,REINO UNIDO,2,MONTES CLAROS,MG,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,1917,ESTADOS UNIDOS,3,XANGRI-LÁ,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,1917,ESTADOS UNIDOS,12,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,UM LUGAR SILENCIOSO,ESTADOS UNIDOS,10,GOIÂNIA,GO,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/09/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,2,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/09/2020,ABOMINÁVEL,CHINA,6,XANGRI-LÁ,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,ALADDIN,ESTADOS UNIDOS,61,BRASÍLIA,DF,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/09/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,5,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
02/09/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,6,MONTES CLAROS,MG,WARNER BROS. (SOUTH) INC.
02/09/2020,PANTERA NEGRA,ESTADOS UNIDOS,12,TUBARÃO,SC,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/09/2020,BLOODSHOT,ESTADOS UNIDOS,15,PARAUAPEBAS,PA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/09/2020,BLOODSHOT,ESTADOS UNIDOS,7,AÇAILÂNDIA,MA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/09/2020,BLOODSHOT,ESTADOS UNIDOS,21,MANAUS,AM,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
02/09/2020,MEU MALVADO FAVORITO 3,ESTADOS UNIDOS,14,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,DOUTOR SONO,ESTADOS UNIDOS,20,MANAUS,AM,WARNER BROS. (SOUTH) INC.
02/09/2020,DOLITTLE,ESTADOS UNIDOS,22,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,59,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,1,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,6,VÁRZEA GRANDE,MT,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,23,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,8,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,14,MANAUS,AM,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,19,MANAUS,AM,WARNER BROS. (SOUTH) INC.
02/09/2020,O ROUBO DO SÉCULO,ARGENTINA,2,MANAUS,AM,WARNER BROS. (SOUTH) INC.
02/09/2020,CINQUENTA TONS DE LIBERDADE,ESTADOS UNIDOS,5,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,21,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,15,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,1,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,21,VÁRZEA GRANDE,MT,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,CORINGA,CANADÁ,28,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
02/09/2020,CORINGA,CANADÁ,5,PARAUAPEBAS,PA,WARNER BROS. (SOUTH) INC.
02/09/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,7,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,JURASSIC WORLD - REINO AMEAÇADO,ESTADOS UNIDOS,25,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,LIGA DA JUSTIÇA,ESTADOS UNIDOS,26,BARBACENA,MG,WARNER BROS. (SOUTH) INC.
02/09/2020,ENTRE FACAS E SEGREDOS,ESTADOS UNIDOS,6,VÁRZEA GRANDE,MT,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,4,FORTALEZA,CE,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,CASAL IMPROVÁVEL,ESTADOS UNIDOS,6,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,CASAL IMPROVÁVEL,ESTADOS UNIDOS,11,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,MAMMA MIA! LÁ VAMOS NÓS DE NOVO,ESTADOS UNIDOS,2,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,A POSSESSÃO DE MARY,ESTADOS UNIDOS,9,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,8,VÁRZEA GRANDE,MT,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/09/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,8,PARAUAPEBAS,PA,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,21,VÁRZEA GRANDE,MT,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,28,MANAUS,AM,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,22,MANAUS,AM,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,A MALDIÇÃO DO ESPELHO,RÚSSIA,60,MANAUS,AM,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,SING - QUEM CANTA SEUS MALES ESPANTA,ESTADOS UNIDOS,4,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,PÉPEQUENO,ESTADOS UNIDOS,4,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
02/09/2020,SONIC - O FILME,CANADÁ,8,COLOMBO,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/09/2020,SONIC - O FILME,CANADÁ,5,PARAUAPEBAS,PA,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/09/2020,SONIC - O FILME,CANADÁ,9,MANAUS,AM,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
02/09/2020,CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM,ESTADOS UNIDOS,17,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
02/09/2020,VELOZES E FURIOSOS 8,FRANÇA,8,NOVA LIMA,MG,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,1,XANGRI-LÁ,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,34,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,MOGLI - O MENINO LOBO,ESTADOS UNIDOS,2,TUBARÃO,SC,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/09/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,57,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,10,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,2,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,13,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,7,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,24,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,15,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,3,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,4,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,O SEGREDO: OUSE SONHAR,ESTADOS UNIDOS,10,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
02/09/2020,A CABANA,ESTADOS UNIDOS,8,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
02/09/2020,O SOL TAMBÉM É UMA ESTRELA,ESTADOS UNIDOS,4,VITÓRIA,ES,WARNER BROS. (SOUTH) INC.
03/09/2020,CRIME SEM SAÍDA,ESTADOS UNIDOS,106,ANANINDEUA,PA,GALERIA DISTRIBUIDORA AUDIOVISUAL LTDA
03/09/2020,CRIME SEM SAÍDA,ESTADOS UNIDOS,38,BELÉM,PA,GALERIA DISTRIBUIDORA AUDIOVISUAL LTDA
03/09/2020,CRIME SEM SAÍDA,ESTADOS UNIDOS,69,MANAUS,AM,GALERIA DISTRIBUIDORA AUDIOVISUAL LTDA
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,1,ALFENAS,MG,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,2,ALTAMIRA,PA,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,5,FOZ DO IGUAÇU,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,3,GUARAPUAVA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,2,CASCAVEL,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,2,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,DE VOLTA PARA O FUTURO,ESTADOS UNIDOS,7,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,PANTERA NEGRA,ESTADOS UNIDOS,2,FOZ DO IGUAÇU,PR,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,PANTERA NEGRA,ESTADOS UNIDOS,18,FORTALEZA,CE,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,PANTERA NEGRA,ESTADOS UNIDOS,2,TUBARÃO,SC,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,PANTERA NEGRA,ESTADOS UNIDOS,8,BELÉM,PA,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,PANTERA NEGRA,ESTADOS UNIDOS,5,BELÉM,PA,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,A MÚSICA DA MINHA VIDA,REINO UNIDO,2,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
03/09/2020,BLOODSHOT,ESTADOS UNIDOS,2,PARAUAPEBAS,PA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/09/2020,BLOODSHOT,ESTADOS UNIDOS,2,AÇAILÂNDIA,MA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/09/2020,BLOODSHOT,ESTADOS UNIDOS,2,BELÉM,PA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/09/2020,BLOODSHOT,ESTADOS UNIDOS,6,BELÉM,PA,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/09/2020,BLOODSHOT,ESTADOS UNIDOS,35,FORTALEZA,CE,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/09/2020,BUMBLEBEE,ESTADOS UNIDOS,3,XANGRI-LÁ,RS,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/09/2020,CAPITÃ MARVEL,ESTADOS UNIDOS,5,MANAUS,AM,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,A HORA DA SUA MORTE,HOLANDA,33,MANAUS,AM,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.
03/09/2020,E.T. O EXTRATERRESTRE,ESTADOS UNIDOS,1,ALFENAS,MG,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,E.T. O EXTRATERRESTRE,ESTADOS UNIDOS,1,ALTAMIRA,PA,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,E.T. O EXTRATERRESTRE,ESTADOS UNIDOS,2,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,E.T. O EXTRATERRESTRE,ESTADOS UNIDOS,8,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,E.T. O EXTRATERRESTRE,ESTADOS UNIDOS,1,MANAUS,AM,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,2,ALFENAS,MG,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,2,ALTAMIRA,PA,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,3,ITAJUBÁ,MG,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,77,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,5,SANTA INÊS,MA,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,8,VÁRZEA GRANDE,MT,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,4,MONTES CLAROS,MG,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,4,RIO DE JANEIRO,RJ,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,12,ANANINDEUA,PA,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,13,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,4,SÃO GONÇALO,RJ,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,4,GOIÂNIA,GO,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,6,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,2,MANAUS,AM,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,6,BELÉM,PA,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,1,MOSSORÓ,RN,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,6,FORTALEZA,CE,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,10,MANAUS,AM,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,7,MANAUS,AM,WARNER BROS. (SOUTH) INC.
03/09/2020,O ROUBO DO SÉCULO,ARGENTINA,2,BELÉM,PA,WARNER BROS. (SOUTH) INC.
03/09/2020,FUGA DE PRETÓRIA,ÁFRICA DO SUL,7,ANANINDEUA,PA,CINECOLOR DO BRASIL LTDA
03/09/2020,FUGA DE PRETÓRIA,ÁFRICA DO SUL,23,MANAUS,AM,CINECOLOR DO BRASIL LTDA
03/09/2020,FUGA DE PRETÓRIA,ÁFRICA DO SUL,17,MANAUS,AM,CINECOLOR DO BRASIL LTDA
03/09/2020,FUGA DE PRETÓRIA,ÁFRICA DO SUL,12,BELÉM,PA,CINECOLOR DO BRASIL LTDA
03/09/2020,FUGA DE PRETÓRIA,ÁFRICA DO SUL,19,MANAUS,AM,CINECOLOR DO BRASIL LTDA
03/09/2020,ANIMAIS FANTÁSTICOS E ONDE HABITAM,ESTADOS UNIDOS,16,CURITIBA,PR,WARNER BROS. (SOUTH) INC.
03/09/2020,FROZEN 2,ESTADOS UNIDOS,48,BRASÍLIA,DF,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,18,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
03/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,2,BELÉM,PA,WMIX DISTRIBUIDORA LTDA.
03/09/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,7,MANAUS,AM,WMIX DISTRIBUIDORA LTDA.
03/09/2020,DIVERTIDA MENTE,ESTADOS UNIDOS,7,CAUCAIA,CE,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/09/2020,IT - CAPÍTULO DOIS,ESTADOS UNIDOS,12,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
03/09/2020,TUBARÃO,ESTADOS UNIDOS,5,BELÉM,PA,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
