DATA_EXIBICAO,TITULO_BRASIL,PAIS_OBRA,PUBLICO,MUNICIPIO_SALA_COMPLEXO,UF_SALA_COMPLEXO,RAZAO_SOCIAL_DISTRIBUIDORA
25/04/2020,OS ÓRFÃOS,ESTADOS UNIDOS,13,TRÊS PASSOS,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
26/04/2020,1917,ESTADOS UNIDOS,6,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
26/04/2020,DOLITTLE,ESTADOS UNIDOS,2,TRÊS PASSOS,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
26/04/2020,SONIC - O FILME,CANADÁ,3,SANTA ROSA,RS,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
26/04/2020,SONIC - O FILME,CANADÁ,4,TRÊS PASSOS,RS,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
26/04/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,12,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
26/04/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,9,TRÊS PASSOS,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
26/04/2020,OS ÓRFÃOS,ESTADOS UNIDOS,5,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
26/04/2020,OS ÓRFÃOS,ESTADOS UNIDOS,11,TRÊS PASSOS,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
27/04/2020,1917,ESTADOS UNIDOS,14,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
27/04/2020,DOLITTLE,ESTADOS UNIDOS,2,TRÊS PASSOS,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
27/04/2020,SONIC - O FILME,CANADÁ,6,SANTA ROSA,RS,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
27/04/2020,SONIC - O FILME,CANADÁ,2,TRÊS PASSOS,RS,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
28/04/2020,1917,ESTADOS UNIDOS,89,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
28/04/2020,LUTA POR JUSTIÇA,ESTADOS UNIDOS,133,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
28/04/2020,OS ÓRFÃOS,ESTADOS UNIDOS,7,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
29/04/2020,1917,ESTADOS UNIDOS,156,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
29/04/2020,LUTA POR JUSTIÇA,ESTADOS UNIDOS,165,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
29/04/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,8,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
30/04/2020,1917,ESTADOS UNIDOS,221,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
30/04/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,179,PRAIA GRANDE,SP,WMIX DISTRIBUIDORA LTDA.
30/04/2020,LUTA POR JUSTIÇA,ESTADOS UNIDOS,271,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
30/04/2020,PÉPEQUENO,ESTADOS UNIDOS,55,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
30/04/2020,OS ÓRFÃOS,ESTADOS UNIDOS,4,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
