DATA_EXIBICAO,TITULO_BRASIL,PAIS_OBRA,PUBLICO,MUNICIPIO_SALA_COMPLEXO,UF_SALA_COMPLEXO,RAZAO_SOCIAL_DISTRIBUIDORA
02/04/2021,RAYA E O ÚLTIMO DRAGÃO,ESTADOS UNIDOS,16,SÃO BENTO DO SUL,SC,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/04/2021,RAYA E O ÚLTIMO DRAGÃO,ESTADOS UNIDOS,10,SANTA INÊS,MA,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/04/2021,RAYA E O ÚLTIMO DRAGÃO,ESTADOS UNIDOS,32,SÃO JOÃO DE MERITI,RJ,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/04/2021,RAYA E O ÚLTIMO DRAGÃO,ESTADOS UNIDOS,6,SÃO JOÃO DE MERITI,RJ,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/04/2021,RAYA E O ÚLTIMO DRAGÃO,ESTADOS UNIDOS,4,BRASÍLIA,DF,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/04/2021,SCOOBY - O FILME,ESTADOS UNIDOS,13,CHAPECÓ,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,SCOOBY - O FILME,ESTADOS UNIDOS,4,PALHOÇA,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,SCOOBY - O FILME,ESTADOS UNIDOS,1,JARAGUÁ DO SUL,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,ESTRANHO PASSSAGEIRO - SPUTNIK,RÚSSIA,11,BOA VISTA,RR,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
02/04/2021,É DOCE!,ALEMANHA,3,BOA VISTA,RR,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
02/04/2021,O MENSAGEIRO DO ÚLTIMO DIA,ESTADOS UNIDOS,28,SÃO JOÃO DE MERITI,RJ,THE WALT DISNEY COMPANY (BRASIL) LTDA.
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,8,BLUMENAU,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,16,CHAPECÓ,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,26,PALHOÇA,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,10,ARARANGUÁ,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,14,SÃO JOSÉ,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,24,ITAJAÍ,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,12,JARAGUÁ DO SUL,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,8,SOMBRIO,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,1,RESENDE,RJ,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,19,BRUSQUE,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,4,INDAIAL,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,12,JOAÇABA,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,6,PORTO BELO,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,2,SÃO BENTO DO SUL,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,18,SANTA INÊS,MA,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,4,FRAIBURGO,SC,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,2,SÃO JOÃO DE MERITI,RJ,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,29,SÃO JOÃO DE MERITI,RJ,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,A VIÚVA DAS SOMBRAS,RÚSSIA,8,BRASÍLIA,DF,SM DISTRIBUIDORA DE FILMES LTDA
02/04/2021,CONVENÇÃO DAS BRUXAS,ESTADOS UNIDOS,16,BOA VISTA,RR,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,12,ITAJAÍ,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,3,BLUMENAU,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,14,CHAPECÓ,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,18,PALHOÇA,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,5,ARARANGUÁ,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,8,SÃO JOSÉ,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,9,JARAGUÁ DO SUL,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,12,FOZ DO IGUAÇU,PR,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,2,RESENDE,RJ,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,18,BRUSQUE,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,5,INDAIAL,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,9,JOAÇABA,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,6,PORTO BELO,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,5,PORTO UNIÃO,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,4,SÃO BENTO DO SUL,SC,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,19,SÃO JOÃO DE MERITI,RJ,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,3,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,8,BOA VISTA,RR,WARNER BROS. (SOUTH) INC.
02/04/2021,TOM & JERRY - O FILME,ESTADOS UNIDOS,10,BOA VISTA,RR,WARNER BROS. (SOUTH) INC.
02/04/2021,MULHER-MARAVILHA 1984,CANADÁ,2,RESENDE,RJ,WARNER BROS. (SOUTH) INC.
02/04/2021,MULHER-MARAVILHA 1984,CANADÁ,4,SÃO JOÃO DE MERITI,RJ,WARNER BROS. (SOUTH) INC.
02/04/2021,MULHER-MARAVILHA 1984,CANADÁ,14,BOA VISTA,RR,WARNER BROS. (SOUTH) INC.
03/04/2021,DRUK - MAIS UMA RODADA,DINAMARCA,17,FLORIANÓPOLIS,SC,VITRINE FILMES LTDA
03/04/2021,SEM SAÍDA,ESTADOS UNIDOS,9,BRUSQUE,SC,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
03/04/2021,SEM SAÍDA,ESTADOS UNIDOS,2,PORTO BELO,SC,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
03/04/2021,SEM SAÍDA,ESTADOS UNIDOS,6,SÃO BENTO DO SUL,SC,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
03/04/2021,SEM SAÍDA,ESTADOS UNIDOS,22,SÃO JOÃO DE MERITI,RJ,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
03/04/2021,SEM SAÍDA,ESTADOS UNIDOS,4,BOA VISTA,RR,PLAYARTE PICTURES ENTRETENIMENTOS LTDA.
03/04/2021,LEGADO EXPLOSIVO,ESTADOS UNIDOS,22,SÃO JOÃO DE MERITI,RJ,WMIX DISTRIBUIDORA LTDA.
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,20,SÃO JOSÉ,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,12,ITAJAÍ,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,2,BLUMENAU,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,11,CHAPECÓ,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,4,PALHOÇA,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,8,ARARANGUÁ,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,25,JARAGUÁ DO SUL,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,14,SOMBRIO,SC,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,3,CALDAS NOVAS,GO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,39,FOZ DO IGUAÇU,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/04/2021,MONSTER HUNTER,ESTADOS UNIDOS,3,RESENDE,RJ,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
