DATA_EXIBICAO,TITULO_BRASIL,PAIS_OBRA,PUBLICO,MUNICIPIO_SALA_COMPLEXO,UF_SALA_COMPLEXO,RAZAO_SOCIAL_DISTRIBUIDORA
03/07/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,4,PARAUAPEBAS,PA,WARNER BROS. (SOUTH) INC.
03/07/2020,A HORA DA SUA MORTE,HOLANDA,4,PRAIA GRANDE,SP,DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.
03/07/2020,CREED II,ESTADOS UNIDOS,7,ITAPETININGA,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,DOUTOR SONO,ESTADOS UNIDOS,6,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,DOLITTLE,ESTADOS UNIDOS,8,GUARAPUAVA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,17,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/07/2020,IT: A COISA,ESTADOS UNIDOS,31,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
03/07/2020,IT - CAPÍTULO DOIS,ESTADOS UNIDOS,42,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
03/07/2020,CORINGA,CANADÁ,20,CAMPO MOURÃO,PR,WARNER BROS. (SOUTH) INC.
03/07/2020,CORINGA,CANADÁ,47,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
03/07/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,17,NOVA LIMA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/07/2020,LUTA POR JUSTIÇA,ESTADOS UNIDOS,9,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
03/07/2020,LOLITA,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,2,SANTA ROSA,RS,THE WALT DISNEY COMPANY (BRASIL) LTDA.
03/07/2020,SHAZAM!,ESTADOS UNIDOS,208,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
03/07/2020,SONIC - O FILME,CANADÁ,45,SÃO CARLOS,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/07/2020,SONIC - O FILME,CANADÁ,10,PRUDENTÓPOLIS,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
03/07/2020,HOMEM-ARANHA LONGE DE CASA,ESTADOS UNIDOS,29,GOIÂNIA,GO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/07/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,147,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
03/07/2020,INVOCAÇÃO DO MAL 2,ESTADOS UNIDOS,4,IBITINGA,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,BATMAN O CAVALEIRO DAS TREVAS RESSURGE,ESTADOS UNIDOS,13,LIMEIRA,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,8,PASSO FUNDO,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,32,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/07/2020,A FREIRA,ESTADOS UNIDOS,2,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,A FREIRA,ESTADOS UNIDOS,4,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
03/07/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,8,PAULÍNIA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
03/07/2020,YESTERDAY,REINO UNIDO,181,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,1917,ESTADOS UNIDOS,12,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,55,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
04/07/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,21,ITAPETININGA,SP,WARNER BROS. (SOUTH) INC.
04/07/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,192,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
04/07/2020,AQUAMAN,ESTADOS UNIDOS,23,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
04/07/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,6,URUGUAIANA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
04/07/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,7,GUARAPUAVA,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
04/07/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,1,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
04/07/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,20,PARAUAPEBAS,PA,WARNER BROS. (SOUTH) INC.
04/07/2020,CREED II,ESTADOS UNIDOS,13,ITAPETININGA,SP,WARNER BROS. (SOUTH) INC.
04/07/2020,DOLITTLE,ESTADOS UNIDOS,3,GUARAPUAVA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,ELTON JOHN - BECOMING ROCKETMAN,REINO UNIDO,83,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
04/07/2020,NASCIDO PARA MATAR,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
04/07/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,5,PRUDENTÓPOLIS,PR,WMIX DISTRIBUIDORA LTDA.
04/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,29,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,IT: A COISA,ESTADOS UNIDOS,14,CAMPO MOURÃO,PR,WARNER BROS. (SOUTH) INC.
04/07/2020,JOGOS MORTAIS: JIGSAW,CANADÁ,59,SÃO BERNARDO DO CAMPO,SP,SM DISTRIBUIDORA DE FILMES LTDA
04/07/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,4,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
04/07/2020,CORINGA,CANADÁ,21,PARAUAPEBAS,PA,WARNER BROS. (SOUTH) INC.
04/07/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,4,URUGUAIANA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
04/07/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,93,NOVA LIMA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
04/07/2020,LUTA POR JUSTIÇA,ESTADOS UNIDOS,5,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
04/07/2020,TRUQUE DE MESTRE 2,ESTADOS UNIDOS,43,SÃO BERNARDO DO CAMPO,SP,SM DISTRIBUIDORA DE FILMES LTDA
04/07/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,6,SANTA ROSA,RS,THE WALT DISNEY COMPANY (BRASIL) LTDA.
04/07/2020,POKÉMON DETETIVE PIKACHU,ESTADOS UNIDOS,51,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
04/07/2020,SHAZAM!,ESTADOS UNIDOS,308,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
04/07/2020,SHAZAM!,ESTADOS UNIDOS,50,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
04/07/2020,PÉPEQUENO,ESTADOS UNIDOS,19,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
04/07/2020,SONIC - O FILME,CANADÁ,10,LIMEIRA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
04/07/2020,HOMEM-ARANHA LONGE DE CASA,ESTADOS UNIDOS,46,GOIÂNIA,GO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
04/07/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,279,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
04/07/2020,VELOZES E FURIOSOS 8,FRANÇA,2,BARRETOS,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,VELOZES E FURIOSOS 8,FRANÇA,337,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,VELOZES E FURIOSOS 8,FRANÇA,4,LIMEIRA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,24,PASSO FUNDO,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,41,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,A FREIRA,ESTADOS UNIDOS,19,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
04/07/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,18,PAULÍNIA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
04/07/2020,O ILUMINADO,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
04/07/2020,YESTERDAY,REINO UNIDO,296,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,LARANJA MECÂNICA,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,9,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
05/07/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,6,ITAPETININGA,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,ABOMINÁVEL,CHINA,8,PRUDENTÓPOLIS,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,4,BARRETOS,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,ANNABELLE 3: DE VOLTA PARA CASA,ESTADOS UNIDOS,339,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,AQUAMAN,ESTADOS UNIDOS,5,LIMEIRA,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,4,URUGUAIANA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,10,GUARAPUAVA,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA),ESTADOS UNIDOS,5,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
05/07/2020,CREED II,ESTADOS UNIDOS,1,ITAPETININGA,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,DOLITTLE,ESTADOS UNIDOS,17,GUARAPUAVA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,5,BARRETOS,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,3,LIMEIRA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,39,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,9,URUGUAIANA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,40,NOVA LIMA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,ERA UMA VEZ EM HOLLYWOOD,ESTADOS UNIDOS,46,NOVA LIMA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,14,SANTA ROSA,RS,THE WALT DISNEY COMPANY (BRASIL) LTDA.
05/07/2020,POWER RANGERS,ESTADOS UNIDOS,11,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
05/07/2020,SHAZAM!,ESTADOS UNIDOS,139,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
05/07/2020,PÉPEQUENO,ESTADOS UNIDOS,62,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
05/07/2020,HOMEM-ARANHA LONGE DE CASA,ESTADOS UNIDOS,23,GOIÂNIA,GO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,211,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/07/2020,VELOZES E FURIOSOS 8,FRANÇA,207,SÃO PAULO,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,JOGOS VORAZES: A ESPERANÇA - O FINAL,ESTADOS UNIDOS,9,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
05/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,9,PASSO FUNDO,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,9,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,23,CAMPO MOURÃO,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,10,PAULÍNIA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/07/2020,A CABANA,ESTADOS UNIDOS,34,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
05/07/2020,A CABANA,ESTADOS UNIDOS,32,SÃO BERNARDO DO CAMPO,SP,SM DISTRIBUIDORA DE FILMES LTDA
05/07/2020,O ILUMINADO,ESTADOS UNIDOS,97,SÃO PAULO,SP,WARNER BROS. (SOUTH) INC.
05/07/2020,YESTERDAY,REINO UNIDO,104,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/07/2020,1917,ESTADOS UNIDOS,12,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/07/2020,AQUAMAN,ESTADOS UNIDOS,35,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
06/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,25,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/07/2020,DOIS IRMÃOS: UMA JORNADA FANTÁSTICA,ESTADOS UNIDOS,3,SANTA ROSA,RS,THE WALT DISNEY COMPANY (BRASIL) LTDA.
06/07/2020,HOMEM-ARANHA LONGE DE CASA,ESTADOS UNIDOS,16,GOIÂNIA,GO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
06/07/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,76,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
06/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,13,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/07/2020,PETS: A VIDA SECRETA DOS BICHOS 2,ESTADOS UNIDOS,5,PAULÍNIA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/07/2020,YESTERDAY,REINO UNIDO,53,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/07/2020,1917,ESTADOS UNIDOS,14,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/07/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,32,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
07/07/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,12,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/07/2020,CORINGA,CANADÁ,7,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
07/07/2020,JUMANJI: PROXIMA FASE,ESTADOS UNIDOS,19,NOVA LIMA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/07/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,1,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
07/07/2020,ERA UMA VEZ EM HOLLYWOOD,ESTADOS UNIDOS,57,NOVA LIMA,MG,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/07/2020,SHAZAM!,ESTADOS UNIDOS,87,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
07/07/2020,HOMEM-ARANHA LONGE DE CASA,ESTADOS UNIDOS,38,GOIÂNIA,GO,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/07/2020,ANGRY BIRDS 2 - O FILME,ESTADOS UNIDOS,61,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/07/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,15,GOIÂNIA,GO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/07/2020,A CABANA,ESTADOS UNIDOS,12,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
07/07/2020,EXTRAORDINÁRIO,ESTADOS UNIDOS,41,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
07/07/2020,YESTERDAY,REINO UNIDO,124,BRASÍLIA,DF,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
08/07/2020,1917,ESTADOS UNIDOS,26,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
08/07/2020,AQUAMAN,ESTADOS UNIDOS,2,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
08/07/2020,AQUAMAN,ESTADOS UNIDOS,32,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
08/07/2020,ELTON JOHN - BECOMING ROCKETMAN,REINO UNIDO,33,NOVA LIMA,MG,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
