DATA_EXIBICAO,TITULO_BRASIL,PAIS_OBRA,PUBLICO,MUNICIPIO_SALA_COMPLEXO,UF_SALA_COMPLEXO,RAZAO_SOCIAL_DISTRIBUIDORA
05/06/2020,SONIC - O FILME,CANADÁ,11,LENÇÓIS PAULISTA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
05/06/2020,SONIC - O FILME,CANADÁ,5,FAZENDA RIO GRANDE,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
05/06/2020,O GRITO,CANADÁ,6,SANTA ROSA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
05/06/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,26,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
05/06/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,280,BRASÍLIA,DF,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
06/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,359,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
06/06/2020,BLOODSHOT,ESTADOS UNIDOS,16,SANTA ROSA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
06/06/2020,BLOODSHOT,ESTADOS UNIDOS,12,FAZENDA RIO GRANDE,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
06/06/2020,DOLITTLE,ESTADOS UNIDOS,84,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/06/2020,GODZILLA II – REI DOS MONSTROS,ESTADOS UNIDOS,322,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
06/06/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,73,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
06/06/2020,PÉPEQUENO,ESTADOS UNIDOS,29,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
06/06/2020,SONIC - O FILME,CANADÁ,11,LENÇÓIS PAULISTA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
06/06/2020,SONIC - O FILME,CANADÁ,10,FAZENDA RIO GRANDE,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
06/06/2020,O GRITO,CANADÁ,5,SANTA ROSA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
06/06/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,29,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
06/06/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,305,BRASÍLIA,DF,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
06/06/2020,MULHER-MARAVILHA,ESTADOS UNIDOS,7,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
07/06/2020,1917,ESTADOS UNIDOS,11,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,152,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/06/2020,BLOODSHOT,ESTADOS UNIDOS,4,SANTA ROSA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/06/2020,BLOODSHOT,ESTADOS UNIDOS,4,FAZENDA RIO GRANDE,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/06/2020,DOLITTLE,ESTADOS UNIDOS,55,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/06/2020,GODZILLA II – REI DOS MONSTROS,ESTADOS UNIDOS,158,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
07/06/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,32,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
07/06/2020,PÉPEQUENO,ESTADOS UNIDOS,40,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
07/06/2020,SONIC - O FILME,CANADÁ,30,LENÇÓIS PAULISTA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
07/06/2020,SONIC - O FILME,CANADÁ,5,FAZENDA RIO GRANDE,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
07/06/2020,O GRITO,CANADÁ,7,SANTA ROSA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
07/06/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,10,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/06/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,18,LENÇÓIS PAULISTA,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
07/06/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,300,BRASÍLIA,DF,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
07/06/2020,MULHER-MARAVILHA,ESTADOS UNIDOS,12,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
08/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,86,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
08/06/2020,DOLITTLE,ESTADOS UNIDOS,19,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
08/06/2020,GODZILLA II – REI DOS MONSTROS,ESTADOS UNIDOS,111,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
08/06/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,19,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
08/06/2020,PÉPEQUENO,ESTADOS UNIDOS,16,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
08/06/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,81,BRASÍLIA,DF,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
08/06/2020,MULHER-MARAVILHA,ESTADOS UNIDOS,4,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
09/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,138,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
09/06/2020,BLOODSHOT,ESTADOS UNIDOS,4,FAZENDA RIO GRANDE,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
09/06/2020,DOLITTLE,ESTADOS UNIDOS,33,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
09/06/2020,GODZILLA II – REI DOS MONSTROS,ESTADOS UNIDOS,122,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
09/06/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,10,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
09/06/2020,PÉPEQUENO,ESTADOS UNIDOS,18,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
09/06/2020,SONIC - O FILME,CANADÁ,3,FAZENDA RIO GRANDE,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
09/06/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,149,BRASÍLIA,DF,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
10/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,251,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
10/06/2020,DOLITTLE,ESTADOS UNIDOS,8,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
10/06/2020,DOLITTLE,ESTADOS UNIDOS,62,PRAIA GRANDE,SP,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
10/06/2020,GODZILLA II – REI DOS MONSTROS,ESTADOS UNIDOS,132,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
10/06/2020,JOHN WICK 3: PARABELLUM,ESTADOS UNIDOS,16,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
10/06/2020,PÉPEQUENO,ESTADOS UNIDOS,17,PRAIA GRANDE,SP,WARNER BROS. (SOUTH) INC.
10/06/2020,O PARQUE DOS SONHOS,ESTADOS UNIDOS,176,BRASÍLIA,DF,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
11/06/2020,1917,ESTADOS UNIDOS,6,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
11/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,248,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
11/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,204,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
11/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,27,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
11/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,32,CAMPO MOURÃO,PR,WARNER BROS. (SOUTH) INC.
11/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,8,FAZENDA RIO GRANDE,PR,WARNER BROS. (SOUTH) INC.
11/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,26,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
11/06/2020,ABOMINÁVEL,CHINA,20,CAMPO MOURÃO,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
11/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,10,LENÇÓIS PAULISTA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
11/06/2020,DOLITTLE,ESTADOS UNIDOS,14,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
11/06/2020,DOLITTLE,ESTADOS UNIDOS,6,FAZENDA RIO GRANDE,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
11/06/2020,ANIMAIS FANTÁSTICOS: OS CRIMES DE GRINDELWALD,ESTADOS UNIDOS,10,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
11/06/2020,A CINCO PASSOS DE VOCÊ,ESTADOS UNIDOS,50,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
11/06/2020,CORINGA,CANADÁ,11,LENÇÓIS PAULISTA,SP,WARNER BROS. (SOUTH) INC.
11/06/2020,CORINGA,CANADÁ,88,CURITIBA,PR,WARNER BROS. (SOUTH) INC.
11/06/2020,ADORÁVEIS MULHERES,ESTADOS UNIDOS,184,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
11/06/2020,ERA UMA VEZ EM HOLLYWOOD,ESTADOS UNIDOS,74,CURITIBA,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
11/06/2020,TERREMOTO,NORUEGA,2,VÁRZEA GRANDE,MT,ANTONIO FERNANDES FILMES LTDA
11/06/2020,SONIC - O FILME,CANADÁ,23,GUARAPUAVA,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
11/06/2020,SONIC - O FILME,CANADÁ,82,CURITIBA,PR,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
11/06/2020,SONIC - O FILME,CANADÁ,16,PAULÍNIA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
11/06/2020,CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM,ESTADOS UNIDOS,212,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
11/06/2020,MULHER-MARAVILHA,ESTADOS UNIDOS,7,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,33,SÃO JOSÉ DO RIO PRETO,SP,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,400,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,210,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,70,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,31,LENÇÓIS PAULISTA,SP,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,43,CAMPO MOURÃO,PR,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,10,FAZENDA RIO GRANDE,PR,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,15,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
12/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,41,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
12/06/2020,ABOMINÁVEL,CHINA,12,CAMPO MOURÃO,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
12/06/2020,DOLITTLE,ESTADOS UNIDOS,28,CURITIBA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
12/06/2020,A CINCO PASSOS DE VOCÊ,ESTADOS UNIDOS,142,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
12/06/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,8,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
12/06/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,21,BARRETOS,SP,SM DISTRIBUIDORA DE FILMES LTDA
12/06/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,217,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
12/06/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,51,ITAPETININGA,SP,SM DISTRIBUIDORA DE FILMES LTDA
12/06/2020,UMA SEGUNDA CHANCE PARA AMAR,ESTADOS UNIDOS,12,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
12/06/2020,BATMAN LEGO - O FILME: SUPER HEROIS SE UNEM,ESTADOS UNIDOS,3,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
12/06/2020,ADORÁVEIS MULHERES,ESTADOS UNIDOS,191,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
12/06/2020,CASAL IMPROVÁVEL,ESTADOS UNIDOS,180,CURITIBA,PR,SM DISTRIBUIDORA DE FILMES LTDA
12/06/2020,COMO EU ERA ANTES DE VOCÊ,ESTADOS UNIDOS,8,LENÇÓIS PAULISTA,SP,WARNER BROS. (SOUTH) INC.
12/06/2020,TERREMOTO,NORUEGA,5,VÁRZEA GRANDE,MT,ANTONIO FERNANDES FILMES LTDA
12/06/2020,SONIC - O FILME,CANADÁ,24,PAULÍNIA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
12/06/2020,CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM,ESTADOS UNIDOS,185,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
12/06/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,58,CACOAL,RO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
12/06/2020,EXTRAORDINÁRIO,ESTADOS UNIDOS,52,ITAPETININGA,SP,SM DISTRIBUIDORA DE FILMES LTDA
12/06/2020,MULHER-MARAVILHA,ESTADOS UNIDOS,2,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
13/06/2020,1917,ESTADOS UNIDOS,6,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,426,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,144,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,13,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,25,CAMPO MOURÃO,PR,WARNER BROS. (SOUTH) INC.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,9,FAZENDA RIO GRANDE,PR,WARNER BROS. (SOUTH) INC.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,16,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
13/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,31,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
13/06/2020,ABOMINÁVEL,CHINA,17,CAMPO MOURÃO,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,ABOMINÁVEL,CHINA,66,CURITIBA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,9,LENÇÓIS PAULISTA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
13/06/2020,DOLITTLE,ESTADOS UNIDOS,8,URUGUAIANA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,DOLITTLE,ESTADOS UNIDOS,5,FAZENDA RIO GRANDE,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,DOLITTLE,ESTADOS UNIDOS,90,CURITIBA,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,ANIMAIS FANTÁSTICOS: OS CRIMES DE GRINDELWALD,ESTADOS UNIDOS,10,SANTA ROSA,RS,WARNER BROS. (SOUTH) INC.
13/06/2020,A CINCO PASSOS DE VOCÊ,ESTADOS UNIDOS,83,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
13/06/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,4,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
13/06/2020,COMO TREINAR O SEU DRAGÃO 3,ESTADOS UNIDOS,14,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,JOGOS MORTAIS: JIGSAW,CANADÁ,216,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
13/06/2020,CORINGA,CANADÁ,58,SÃO JOSÉ DO RIO PRETO,SP,WARNER BROS. (SOUTH) INC.
13/06/2020,CORINGA,CANADÁ,19,LENÇÓIS PAULISTA,SP,WARNER BROS. (SOUTH) INC.
13/06/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,8,BARRETOS,SP,SM DISTRIBUIDORA DE FILMES LTDA
13/06/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,216,SÃO PAULO,SP,SM DISTRIBUIDORA DE FILMES LTDA
13/06/2020,LA LA LAND – CANTANDO ESTAÇÕES,ESTADOS UNIDOS,12,ITAPETININGA,SP,SM DISTRIBUIDORA DE FILMES LTDA
13/06/2020,UMA SEGUNDA CHANCE PARA AMAR,ESTADOS UNIDOS,14,SANTA ROSA,RS,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,BATMAN LEGO - O FILME: SUPER HEROIS SE UNEM,ESTADOS UNIDOS,7,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
13/06/2020,ADORÁVEIS MULHERES,ESTADOS UNIDOS,245,BRASÍLIA,DF,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
13/06/2020,ERA UMA VEZ EM HOLLYWOOD,ESTADOS UNIDOS,90,CURITIBA,PR,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
13/06/2020,TERREMOTO,NORUEGA,8,VÁRZEA GRANDE,MT,ANTONIO FERNANDES FILMES LTDA
13/06/2020,SONIC - O FILME,CANADÁ,88,PASSO FUNDO,RS,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
13/06/2020,SONIC - O FILME,CANADÁ,22,PAULÍNIA,SP,PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA
13/06/2020,CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM,ESTADOS UNIDOS,255,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
13/06/2020,O HOMEM INVISÍVEL,AUSTRÁLIA,13,CACOAL,RO,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
13/06/2020,A FREIRA,ESTADOS UNIDOS,32,LENÇÓIS PAULISTA,SP,WARNER BROS. (SOUTH) INC.
13/06/2020,EXTRAORDINÁRIO,ESTADOS UNIDOS,23,ITAPETININGA,SP,SM DISTRIBUIDORA DE FILMES LTDA
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,237,BRASÍLIA,DF,WARNER BROS. (SOUTH) INC.
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,66,PASSO FUNDO,RS,WARNER BROS. (SOUTH) INC.
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,8,GUARAPUAVA,PR,WARNER BROS. (SOUTH) INC.
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,4,FAZENDA RIO GRANDE,PR,WARNER BROS. (SOUTH) INC.
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,21,TUBARÃO,SC,WARNER BROS. (SOUTH) INC.
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,29,NOVA LIMA,MG,WARNER BROS. (SOUTH) INC.
14/06/2020,NASCE UMA ESTRELA,ESTADOS UNIDOS,9,PAULÍNIA,SP,WARNER BROS. (SOUTH) INC.
14/06/2020,BAD BOYS PARA SEMPRE,ESTADOS UNIDOS,8,LENÇÓIS PAULISTA,SP,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
14/06/2020,BLOODSHOT,ESTADOS UNIDOS,6,URUGUAIANA,RS,COLUMBIA TRISTAR FILMES DO BRASIL LTDA
14/06/2020,DOLITTLE,ESTADOS UNIDOS,4,FAZENDA RIO GRANDE,PR,UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.
14/06/2020,A CINCO PASSOS DE VOCÊ,ESTADOS UNIDOS,22,PRAIA GRANDE,SP,SM DISTRIBUIDORA DE FILMES LTDA
14/06/2020,MARIA E JOÃO - O CONTO DAS BRUXAS,ESTADOS UNIDOS,12,VÁRZEA GRANDE,MT,WMIX DISTRIBUIDORA LTDA.
