DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
11/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006584;CINE LASER PASSO FUNDO DRIVE-IN;204;6000104;43959;43960;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;27;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006549;CINEMAXS DRIVE-IN;32;;19490;19491;CAMPO MOURÃO;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;8;6000023;36183;36184;FAZENDA RIO GRANDE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;26;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;ABOMINABLE;ABOMINÁVEL;E1900349400000;CHINA;5006549;CINEMAXS DRIVE-IN;20;;19490;19491;CAMPO MOURÃO;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
11/06/2020;BAD BOYS FOR LIFE;BAD BOYS PARA SEMPRE;E1900525600000;ESTADOS UNIDOS;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;10;6000121;44707;44708;LENÇÓIS PAULISTA;SP;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
11/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006553;CINE PRIME URUGUAIANA DRIVE-IN;14;6000110;43318;43979;URUGUAIANA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
11/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;6;6000023;36183;36184;FAZENDA RIO GRANDE;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
11/06/2020;FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD;ANIMAIS FANTÁSTICOS: OS CRIMES DE GRINDELWALD;E1800432900000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;10;6000010;20979;29163;SANTA ROSA;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;50;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
11/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;11;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;88;6000023;15673;15674;CURITIBA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;LITTLE WOMEN;ADORÁVEIS MULHERES;E1900512400000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;184;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
11/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006194;LITORAL PLAZA 02;22;6000027;22546;41704;PRAIA GRANDE;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
11/06/2020;ONCE UPON A TIME IN HOLLYWOOD;ERA UMA VEZ EM HOLLYWOOD;E1900127300000;ESTADOS UNIDOS;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;74;6000023;15673;15674;CURITIBA;PR;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
11/06/2020;SKJELVET;TERREMOTO;E1900615600000;NORUEGA;5005306;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 3;2;6000014;24534;31101;VÁRZEA GRANDE;MT;ANTONIO FERNANDES FILMES LTDA;02.668.665/0001-01;30005760000520;13/07/2020 13:00:27
11/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006562;CINE QUINZE DRIVE-IN;23;6000012;15558;39450;GUARAPUAVA;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
11/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;82;6000023;15673;15674;CURITIBA;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
11/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;16;6000056;19398;19399;PAULÍNIA;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
11/06/2020;STORKS;CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM;E1600405300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;212;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
11/06/2020;WONDER WOMAN;MULHER-MARAVILHA;E1700197900000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;7;6000010;20979;29163;SANTA ROSA;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006557;CENTERPLEX CIDADE NORTE DRIVE-IN;33;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;400;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006584;CINE LASER PASSO FUNDO DRIVE-IN;210;6000104;43959;43960;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;70;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;31;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006549;CINEMAXS DRIVE-IN;43;;19490;19491;CAMPO MOURÃO;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;10;6000023;36183;36184;FAZENDA RIO GRANDE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;15;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;41;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;ABOMINABLE;ABOMINÁVEL;E1900349400000;CHINA;5006549;CINEMAXS DRIVE-IN;12;;19490;19491;CAMPO MOURÃO;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
12/06/2020;DE PERNAS PRO AR 3;;B1900104200000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;80;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;28;6000023;15673;15674;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
12/06/2020;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;142;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;8;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807002020;09/09/2020 10:55:01
12/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;5006555;CENTERPLEX BARRETOS CINE DRIVE-IN;21;6000006;16321;18414;BARRETOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;217;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);51;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;LAST CHRISTMAS;UMA SEGUNDA CHANCE PARA AMAR;E1900436800000;ESTADOS UNIDOS;5006553;CINE PRIME URUGUAIANA DRIVE-IN;12;6000110;43318;43979;URUGUAIANA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
12/06/2020;LEGO BATMAN THE MOVIE DC SUPER HEROES UNITE;BATMAN LEGO - O FILME: SUPER HEROIS SE UNEM;E1500826200000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;3;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;LITTLE WOMEN;ADORÁVEIS MULHERES;E1900512400000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;191;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
12/06/2020;LONG SHOT;CASAL IMPROVÁVEL;E1900126800000;ESTADOS UNIDOS;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;180;6000023;15673;15674;CURITIBA;PR;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;ME BEFORE YOU;COMO EU ERA ANTES DE VOCÊ;E1500875700000;ESTADOS UNIDOS;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;8;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006194;LITORAL PLAZA 02;51;6000027;22546;41704;PRAIA GRANDE;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
12/06/2020;MINHA VIDA EM MARTE;;B1800539000000;BRASIL;5003570;SALA CIDADE JARDIM NORTE 01;26;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
12/06/2020;SKJELVET;TERREMOTO;E1900615600000;NORUEGA;5005306;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 3;5;6000014;24534;31101;VÁRZEA GRANDE;MT;ANTONIO FERNANDES FILMES LTDA;02.668.665/0001-01;30005760000520;13/07/2020 13:00:27
12/06/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;24;6000056;19398;19399;PAULÍNIA;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;31004041000720;09/07/2020 20:30:39
12/06/2020;STORKS;CEGONHAS - A HISTÓRIA QUE NÃO TE CONTARAM;E1600405300000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;185;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
12/06/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006561;CINEART CACOAL SHOPPING SALA DRIVE-IN;58;;19535;37071;CACOAL;RO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
12/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006555;CENTERPLEX BARRETOS CINE DRIVE-IN;21;6000006;16321;18414;BARRETOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;237;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;WONDER;EXTRAORDINÁRIO;E1700451500000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);52;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
12/06/2020;WONDER WOMAN;MULHER-MARAVILHA;E1700197900000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;2;6000010;20979;29163;SANTA ROSA;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006553;CINE PRIME URUGUAIANA DRIVE-IN;6;6000110;43318;43979;URUGUAIANA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;426;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006584;CINE LASER PASSO FUNDO DRIVE-IN;144;6000104;43959;43960;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;13;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006549;CINEMAXS DRIVE-IN;25;;19490;19491;CAMPO MOURÃO;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;9;6000023;36183;36184;FAZENDA RIO GRANDE;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;16;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;31;6000056;19398;19399;PAULÍNIA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;ABOMINABLE;ABOMINÁVEL;E1900349400000;CHINA;5006549;CINEMAXS DRIVE-IN;17;;19490;19491;CAMPO MOURÃO;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;ABOMINABLE;ABOMINÁVEL;E1900349400000;CHINA;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;66;6000023;15673;15674;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;BAD BOYS FOR LIFE;BAD BOYS PARA SEMPRE;E1900525600000;ESTADOS UNIDOS;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;9;6000121;44707;44708;LENÇÓIS PAULISTA;SP;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
13/06/2020;DE PERNAS PRO AR 3;;B1900104200000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;20;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006553;CINE PRIME URUGUAIANA DRIVE-IN;8;6000110;43318;43979;URUGUAIANA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006550;CINEPLUS FAZENDA DRIVE-IN;5;6000023;36183;36184;FAZENDA RIO GRANDE;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;90;6000023;15673;15674;CURITIBA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD;ANIMAIS FANTÁSTICOS: OS CRIMES DE GRINDELWALD;E1800432900000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;10;6000010;20979;29163;SANTA ROSA;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;83;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;4;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;30005807002020;09/09/2020 10:55:01
13/06/2020;HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD;COMO TREINAR O SEU DRAGÃO 3;E1800532200000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;14;6000010;20979;29163;SANTA ROSA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;JIGSAW;JOGOS MORTAIS: JIGSAW;E1700451200000;CANADÁ;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;216;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006557;CENTERPLEX CIDADE NORTE DRIVE-IN;58;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006548;CINE SUL LENÇÓIS PAULISTA DRIVE-IN;19;6000121;44707;44708;LENÇÓIS PAULISTA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;5006555;CENTERPLEX BARRETOS CINE DRIVE-IN;8;6000006;16321;18414;BARRETOS;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;216;6000006;2836;2842;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;LA LA LAND;LA LA LAND – CANTANDO ESTAÇÕES;E1600677400000;ESTADOS UNIDOS;;GRUPOCINE ITAPETININGA (DRIVE IN);12;;;;ITAPETININGA;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026001920;27/10/2020 15:32:09
13/06/2020;LAST CHRISTMAS;UMA SEGUNDA CHANCE PARA AMAR;E1900436800000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;14;6000010;20979;29163;SANTA ROSA;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000820;09/07/2020 19:41:29
13/06/2020;LEGO BATMAN THE MOVIE DC SUPER HEROES UNITE;BATMAN LEGO - O FILME: SUPER HEROIS SE UNEM;E1500826200000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;7;6000025;33770;33771;TUBARÃO;SC;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320000820;09/07/2020 20:47:41
13/06/2020;LITTLE WOMEN;ADORÁVEIS MULHERES;E1900512400000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;245;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
13/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006194;LITORAL PLAZA 02;60;6000027;22546;41704;PRAIA GRANDE;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
13/06/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5003570;SALA CIDADE JARDIM NORTE 01;109;6000006;2836;22580;SÃO JOSÉ DO RIO PRETO;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002320;28/07/2020 16:35:58
13/06/2020;ONCE UPON A TIME IN HOLLYWOOD;ERA UMA VEZ EM HOLLYWOOD;E1900127300000;ESTADOS UNIDOS;5006554;CINEPLUS XAXIM DRIVE-IN - PLANETA DRIVE-IN;90;6000023;15673;15674;CURITIBA;PR;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001220;10/07/2020 19:14:31
13/06/2020;SKJELVET;TERREMOTO;E1900615600000;NORUEGA;5005306;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 3;8;6000014;24534;31101;VÁRZEA GRANDE;MT;ANTONIO FERNANDES FILMES LTDA;02.668.665/0001-01;30005760000520;13/07/2020 13:00:27
