DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/09/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000080;KINOPLEX AMAZONAS SALA 02;19;6000037;1991;2393;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;A QUIET PLACE;UM LUGAR SILENCIOSO;E1800074200000;ESTADOS UNIDOS;5006618;DRIVE - GYN SERRA DOURADA 02;16;6000039;45898;46312;GOIÂNIA;GO;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041001020;09/10/2020 14:03:00
01/09/2020;ABOMINABLE;ABOMINÁVEL;E1900349400000;CHINA;5006571;CINESYSTEM AMÉRICAS DRIVE-IN;23;6000027;5348;28834;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;ALADDIN;ALADDIN;E1900188100000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;104;;5465;6715;BRASÍLIA;DF;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
01/09/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5004880;CIRCUITO CINEMAS PBAS- SALA 02;15;6000028;15568;27873;PARAUAPEBAS;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
01/09/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;2;6000049;260;16356;MANAUS;AM;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
01/09/2020;DESPICABLE ME 3;MEU MALVADO FAVORITO 3;E1500759400000;ESTADOS UNIDOS;5006580;CINESYSTEM MORUMBI TOWN DRIVE-IN;19;6000027;22546;34941;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;DOCTOR SLEEP;DOUTOR SONO;E1900463600000;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;18;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5002727;SALA CINE PLAYARTE MANAUARA 04;13;6000049;260;16356;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5002102;CINE DRIVEIN;45;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;6;6000014;24534;31101;VÁRZEA GRANDE;MT;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5006580;CINESYSTEM MORUMBI TOWN DRIVE-IN;52;6000027;22546;34941;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5006574;DRIVE IN CINEART ALPHAVILLE;15;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5000080;KINOPLEX AMAZONAS SALA 02;4;6000037;1991;2393;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5002722;SALA CINE PLAYARTE MANAUARA 07;14;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5005328;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 05;4;6000058;749;31265;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
01/09/2020;FIFTY SHADES FREED;CINQUENTA TONS DE LIBERDADE;E1700536700000;ESTADOS UNIDOS;5006619;DRIVE - GYN SERRA DOURADA 03;5;6000039;45898;46312;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;FORD V FERRARI;FORD VS FERRARI;E1900252200000;ESTADOS UNIDOS;5003451;CASTRO 2;4;6000023;12893;21049;CASTRO;PR;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
01/09/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;21;6000049;260;16356;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;GRETEL & HANSEL (2020);MARIA E JOÃO - O CONTO DAS BRUXAS;E1900467000000;ESTADOS UNIDOS;5005329;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 06;20;6000058;749;31265;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;JOHN WICK 3: PARABELLUM;JOHN WICK 3: PARABELLUM;E1900126300000;ESTADOS UNIDOS;5006572;CINE 14 BIS DRIVE-IN;3;;5822;6623;GUAXUPÉ;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;JOHN WICK 3: PARABELLUM;JOHN WICK 3: PARABELLUM;E1900126300000;ESTADOS UNIDOS;5006493;CINE INTER SANTA INES 01;5;6000140;44834;44835;SANTA INÊS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;JOHN WICK 3: PARABELLUM;JOHN WICK 3: PARABELLUM;E1900126300000;ESTADOS UNIDOS;5005306;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 3;12;6000014;24534;31101;VÁRZEA GRANDE;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;ESTADOS UNIDOS;5006612;CINE TEATRO BARBACENA DRIVE IN;41;;2645;6626;BARBACENA;MG;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
01/09/2020;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;ESTADOS UNIDOS;5005930;MOBI CINE AÇAILÂNDIA SALA 02;2;6000040;38236;38237;AÇAILÂNDIA;MA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
01/09/2020;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;ESTADOS UNIDOS;5006605;MULTICINE MOSSORÓ DRIVE IN;9;6000045;5935;17881;MOSSORÓ;RN;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
01/09/2020;JURASSIC WORLD: FALLEN KINGDOM;JURASSIC WORLD - REINO AMEAÇADO;E1800169900000;ESTADOS UNIDOS;5006618;DRIVE - GYN SERRA DOURADA 02;2;6000039;45898;46312;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;JURASSIC WORLD: FALLEN KINGDOM;JURASSIC WORLD - REINO AMEAÇADO;E1800169900000;ESTADOS UNIDOS;5000081;KINOPLEX AMAZONAS SALA 03;18;6000037;1991;2393;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;KNIVES OUT;ENTRE FACAS E SEGREDOS;E1900395500000;ESTADOS UNIDOS;5005305;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 2;6;6000014;24534;31101;VÁRZEA GRANDE;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;LONG SHOT;CASAL IMPROVÁVEL;E1900126800000;ESTADOS UNIDOS;5006493;CINE INTER SANTA INES 01;3;6000140;44834;44835;SANTA INÊS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;LONG SHOT;CASAL IMPROVÁVEL;E1900126800000;ESTADOS UNIDOS;5006494;CINE INTER SANTA INES 02;15;6000140;44834;44835;SANTA INÊS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;MARY;A POSSESSÃO DE MARY;E1900534600000;ESTADOS UNIDOS;5006493;CINE INTER SANTA INES 01;19;6000140;44834;44835;SANTA INÊS;MA;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;ESTADOS UNIDOS;5005307;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 4;7;6000014;24534;31101;VÁRZEA GRANDE;MT;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
01/09/2020;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;ESTADOS UNIDOS;5004879;CIRCUITO CINEMAS PBAS- SALA 01;7;6000028;15568;27873;PARAUAPEBAS;PA;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
01/09/2020;QUEEN OF SPADES: THROUGH THE LOOKING GLASS;A MALDIÇÃO DO ESPELHO;E1900574500000;RÚSSIA;5005307;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 4;16;6000014;24534;31101;VÁRZEA GRANDE;MT;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;QUEEN OF SPADES: THROUGH THE LOOKING GLASS;A MALDIÇÃO DO ESPELHO;E1900574500000;RÚSSIA;5000079;KINOPLEX AMAZONAS SALA 01;50;6000037;1991;2393;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;QUEEN OF SPADES: THROUGH THE LOOKING GLASS;A MALDIÇÃO DO ESPELHO;E1900574500000;RÚSSIA;5000080;KINOPLEX AMAZONAS SALA 02;17;6000037;1991;2393;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;QUEEN OF SPADES: THROUGH THE LOOKING GLASS;A MALDIÇÃO DO ESPELHO;E1900574500000;RÚSSIA;5005331;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 08;41;6000058;749;31265;MANAUS;AM;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;SING;SING - QUEM CANTA SEUS MALES ESPANTA;E1600360800000;ESTADOS UNIDOS;5006619;DRIVE - GYN SERRA DOURADA 03;2;6000039;45898;46312;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5003450;CASTRO 1;3;6000023;12893;21049;CASTRO;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041001020;09/10/2020 14:03:00
01/09/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5004882;CIRCUITO CINEMAS PBAS- SALA 04;2;6000028;15568;27873;PARAUAPEBAS;PA;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041001020;09/10/2020 14:03:00
01/09/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5002726;SALA CINE PLAYARTE MANAUARA 06;25;6000049;260;16356;MANAUS;AM;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041001020;09/10/2020 14:03:00
01/09/2020;THE FATE OF THE FURIOUS;VELOZES E FURIOSOS 8;E1700045600000;FRANÇA;5006571;CINESYSTEM AMÉRICAS DRIVE-IN;15;6000027;5348;28834;RIO DE JANEIRO;RJ;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;THE HUSTLE;AS TRAPACEIRAS;E1900265600000;ESTADOS UNIDOS;5006610;CINESYSTEM DRIVE-IN AEROPORTO VITÓRIA;6;6000027;22546;46257;VITÓRIA;ES;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5005327;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 04;17;6000058;749;31265;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;THE QUEEN´S CORGI;THE QUEEN'S CORGI;E1900148700000;BÉLGICA;5006610;CINESYSTEM DRIVE-IN AEROPORTO VITÓRIA;16;6000027;22546;46257;VITÓRIA;ES;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET LIFE OF PETS 2;PETS: A VIDA SECRETA DOS BICHOS 2;E1900162100000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;40;;5465;6715;BRASÍLIA;DF;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5005308;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 5;11;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5005309;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 6;3;6000014;24534;31101;VÁRZEA GRANDE;MT;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5000079;KINOPLEX AMAZONAS SALA 01;5;6000037;1991;2393;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5000080;KINOPLEX AMAZONAS SALA 02;23;6000037;1991;2393;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5004822;KINOPLEX AMAZONAS SALA 04;16;6000037;1991;2393;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5002721;SALA CINE PLAYARTE MANAUARA 01;38;6000049;260;16356;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5002727;SALA CINE PLAYARTE MANAUARA 04;6;6000049;260;16356;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5002726;SALA CINE PLAYARTE MANAUARA 06;2;6000049;260;16356;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SECRET: DARE TO DREAM;O SEGREDO: OUSE SONHAR;E2000080600000;ESTADOS UNIDOS;5005325;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 02;4;6000058;749;31265;MANAUS;AM;WMIX DISTRIBUIDORA LTDA.;03.918.609/0001-32;31005807003420;15/01/2021 17:11:30
01/09/2020;THE SHACK;A CABANA;E1700059700000;ESTADOS UNIDOS;5006580;CINESYSTEM MORUMBI TOWN DRIVE-IN;17;6000027;22546;34941;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;TRÊS VERÕES;;B1900410500000;FRANÇA;5006574;DRIVE IN CINEART ALPHAVILLE;7;6000013;437;45925;NOVA LIMA;MG;VITRINE FILMES LTDA;11.620.976/0001-83;31046010003320;29/06/2022 18:35:59
01/09/2020;WONDER;EXTRAORDINÁRIO;E1700451500000;ESTADOS UNIDOS;5006610;CINESYSTEM DRIVE-IN AEROPORTO VITÓRIA;2;6000027;22546;46257;VITÓRIA;ES;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002820;30/10/2020 15:42:37
01/09/2020;YESTERDAY;YESTERDAY;E1900265700000;REINO UNIDO;5006620;CINEMAIS MONTES CLAROS DRIVE IN;2;6000017;2892;23844;MONTES CLAROS;MG;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
02/09/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006568;CINE + ARTE XANGRI-LÁ DRIVE-IN;3;6000103;32155;45890;XANGRI-LÁ;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
02/09/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5000080;KINOPLEX AMAZONAS SALA 02;12;6000037;1991;2393;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
02/09/2020;A QUIET PLACE;UM LUGAR SILENCIOSO;E1800074200000;ESTADOS UNIDOS;5006618;DRIVE - GYN SERRA DOURADA 02;10;6000039;45898;46312;GOIÂNIA;GO;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041001020;09/10/2020 14:03:00
02/09/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006580;CINESYSTEM MORUMBI TOWN DRIVE-IN;2;6000027;22546;34941;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;ABOMINABLE;ABOMINÁVEL;E1900349400000;CHINA;5006568;CINE + ARTE XANGRI-LÁ DRIVE-IN;6;6000103;32155;45890;XANGRI-LÁ;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
02/09/2020;ALADDIN;ALADDIN;E1900188100000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;61;;5465;6715;BRASÍLIA;DF;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
02/09/2020;ANNABELLE COMES HOME;ANNABELLE 3: DE VOLTA PARA CASA;E1900234800000;ESTADOS UNIDOS;5006018;CINE QUINZE SALA 02;5;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;BACURAU;;B1900232600000;FRANÇA;5006572;CINE 14 BIS DRIVE-IN;2;;5822;6623;GUAXUPÉ;MG;VITRINE FILMES LTDA;11.620.976/0001-83;31046010003320;29/06/2022 18:35:59
02/09/2020;BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN);AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA);E1900628800000;ESTADOS UNIDOS;5006620;CINEMAIS MONTES CLAROS DRIVE IN;6;6000017;2892;23844;MONTES CLAROS;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;BLACK PANTHER;PANTERA NEGRA;E1700512400000;ESTADOS UNIDOS;5006567;CINESHOW TUBARÃO DRIVE-IN;12;6000025;33770;33771;TUBARÃO;SC;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;31284757000920;09/10/2020 20:12:17
02/09/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5004880;CIRCUITO CINEMAS PBAS- SALA 02;15;6000028;15568;27873;PARAUAPEBAS;PA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
02/09/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5005930;MOBI CINE AÇAILÂNDIA SALA 02;7;6000040;38236;38237;AÇAILÂNDIA;MA;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
02/09/2020;BLOODSHOT;BLOODSHOT;E1900579400000;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;21;6000049;260;16356;MANAUS;AM;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;31006058001720;15/10/2020 14:01:55
02/09/2020;DESPICABLE ME 3;MEU MALVADO FAVORITO 3;E1500759400000;ESTADOS UNIDOS;5006580;CINESYSTEM MORUMBI TOWN DRIVE-IN;14;6000027;22546;34941;SÃO PAULO;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
02/09/2020;DOCTOR SLEEP;DOUTOR SONO;E1900463600000;ESTADOS UNIDOS;5002723;SALA CINE PLAYARTE MANAUARA 03;20;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5002727;SALA CINE PLAYARTE MANAUARA 04;22;6000049;260;16356;MANAUS;AM;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5002102;CINE DRIVEIN;59;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5006020;CINE QUINZE SALA 04;1;6000012;15558;39450;GUARAPUAVA;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5005304;CINEFLIX VÁRZEA GRANDE SHOPPING - SALA 1;6;6000014;24534;31101;VÁRZEA GRANDE;MT;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5006580;CINESYSTEM MORUMBI TOWN DRIVE-IN;23;6000027;22546;34941;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5006574;DRIVE IN CINEART ALPHAVILLE;8;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5000080;KINOPLEX AMAZONAS SALA 02;14;6000037;1991;2393;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5002722;SALA CINE PLAYARTE MANAUARA 07;19;6000049;260;16356;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;EL ROBO DEL SIGLO;O ROUBO DO SÉCULO;E2000030900000;ARGENTINA;5005328;UCI BRASIL - SUMAÚMA PARK SHOPPING MANAUS SALA 05;2;6000058;749;31265;MANAUS;AM;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;31000320001420;10/10/2020 02:01:58
02/09/2020;FIFTY SHADES FREED;CINQUENTA TONS DE LIBERDADE;E1700536700000;ESTADOS UNIDOS;5006619;DRIVE - GYN SERRA DOURADA 03;5;6000039;45898;46312;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;313970662001220;09/10/2020 20:13:24
