DATA_EXIBICAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_DISTRIBUIDORA;CNPJ_DISTRIBUIDORA;NR_PROTOCOLO_ENVIO;DATA_HORA_ENVIO_PROTOCOLO
01/07/2020;SHAZAM!;SHAZAM!;E1900060900000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;176;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
01/07/2020;SMALLFOOT;PÉPEQUENO;E1800215200000;ESTADOS UNIDOS;5006575;DRIVE IN CINEART MIX GARDEN;37;6000013;437;45926;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
01/07/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006573;DRIVE - GYN FLAMBOYANT;10;6000039;45898;45899;GOIÂNIA;GO;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041000820;04/08/2020 15:24:51
01/07/2020;THE ANGRY BIRDS MOVIE 2;ANGRY BIRDS 2 - O FILME;E1900271800000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;94;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
01/07/2020;THE HUNGER GAMES: MOCKINGJAY - PART 2;JOGOS VORAZES: A ESPERANÇA - O FINAL;E1500672400000;ESTADOS UNIDOS;5006598;CINEMARK ELDORADO DRIVE-IN;13;6000018;1843;11840;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002220;27/10/2020 16:24:15
01/07/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5002102;CINE DRIVEIN;156;;5465;6715;BRASÍLIA;DF;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
01/07/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006573;DRIVE - GYN FLAMBOYANT;13;6000039;45898;45899;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
01/07/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006598;CINEMARK ELDORADO DRIVE-IN;21;6000018;1843;11840;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002220;27/10/2020 16:24:15
01/07/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;5006547;LITORAL PLAZA DRIVE-IN;13;6000027;22546;41704;PRAIA GRANDE;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002220;27/10/2020 16:24:15
02/07/2020;1917;1917;E1900439000000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;25;6000027;22546;41704;PRAIA GRANDE;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
02/07/2020;A CLOCKWORK ORANGE;LARANJA MECÂNICA;E1500164300000;ESTADOS UNIDOS;5006556;BELAS ARTES DRIVE-IN;97;;12439;26953;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;218;6000006;2836;2842;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006552;GRUPOCINE ITAPETININGA DRIVE IN;4;6000034;44276;44287;ITAPETININGA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;AQUAMAN;AQUAMAN;E1800433400000;ESTADOS UNIDOS;5006575;DRIVE IN CINEART MIX GARDEN;16;6000013;437;45926;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;BAD BOYS FOR LIFE;BAD BOYS PARA SEMPRE;E1900525600000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;7;6000012;15558;39450;GUARAPUAVA;PR;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
02/07/2020;BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN);AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA);E1900628800000;ESTADOS UNIDOS;5004882;CIRCUITO CINEMAS PBAS- SALA 04;4;6000028;15568;27873;PARAUAPEBAS;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;COUNTDOWN;A HORA DA SUA MORTE;E1900400200000;HOLANDA;5005748;CINESYSTEM MORUMBI TOWN SALA 09;17;6000027;22546;34941;SÃO PAULO;SP;DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.;17.095.184/0001-13;312480924001320;17/08/2020 17:20:23
02/07/2020;CREED II;CREED II;E1800555200000;ESTADOS UNIDOS;5006552;GRUPOCINE ITAPETININGA DRIVE IN;2;6000034;44276;44287;ITAPETININGA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;5;6000012;15558;39450;GUARAPUAVA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
02/07/2020;FULL METAL JACKET;NASCIDO PARA MATAR;E1500192300000;ESTADOS UNIDOS;5006556;BELAS ARTES DRIVE-IN;97;;12439;26953;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;JOHN WICK 3: PARABELLUM;JOHN WICK 3: PARABELLUM;E1900126300000;ESTADOS UNIDOS;5006598;CINEMARK ELDORADO DRIVE-IN;39;6000018;1843;11840;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002220;27/10/2020 16:24:15
02/07/2020;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;ESTADOS UNIDOS;5006574;DRIVE IN CINEART ALPHAVILLE;18;6000013;437;45925;NOVA LIMA;MG;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
02/07/2020;JUST MERCY;LUTA POR JUSTIÇA;E1900587300000;ESTADOS UNIDOS;5006584;CINE LASER PASSO FUNDO DRIVE-IN;6;6000104;43959;43960;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;161;6000006;2836;2842;SÃO PAULO;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
02/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;;Cine Art Cacoal - Drive-In;2;;;;CACOAL;RO;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
02/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;;Top Cineplex Paulinia  - Drive-In;5;;;;PAULÍNIA;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
02/07/2020;MY SPY;APRENDIZ DE ESPIÃ;E1900289600000;ESTADOS UNIDOS;5005747;CINESYSTEM MORUMBI TOWN SALA 08;94;6000027;22546;34941;SÃO PAULO;SP;DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.;17.095.184/0001-13;312480924001320;17/08/2020 17:20:23
02/07/2020;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;ESTADOS UNIDOS;5004882;CIRCUITO CINEMAS PBAS- SALA 04;3;6000028;15568;27873;PARAUAPEBAS;PA;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000620;04/08/2020 15:38:39
02/07/2020;SHAZAM!;SHAZAM!;E1900060900000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;132;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;SPIDER-MAN: FAR FROM HOME;HOMEM-ARANHA LONGE DE CASA;E1900127700000;ESTADOS UNIDOS;5006573;DRIVE - GYN FLAMBOYANT;14;6000039;45898;45899;GOIÂNIA;GO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
02/07/2020;TEEN TITANS GO! TO THE MOVIES;JOVENS TITÃS EM AÇÃO! NOS CINEMAS;E1800215000000;ESTADOS UNIDOS;5006566;CINEMARK TAGUATINGA SHOPPING DRIVE-IN;27;6000018;1843;2534;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
02/07/2020;THE ANGRY BIRDS MOVIE 2;ANGRY BIRDS 2 - O FILME;E1900271800000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;103;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
02/07/2020;THE FATE OF THE FURIOUS;VELOZES E FURIOSOS 8;E1700045600000;FRANÇA;5006555;CENTERPLEX BARRETOS CINE DRIVE-IN;1;6000006;16321;18414;BARRETOS;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
02/07/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006584;CINE LASER PASSO FUNDO DRIVE-IN;6;6000104;43959;43960;PASSO FUNDO;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
02/07/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006573;DRIVE - GYN FLAMBOYANT;10;6000039;45898;45899;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
02/07/2020;THE SECRET LIFE OF PETS 2;PETS: A VIDA SECRETA DOS BICHOS 2;E1900162100000;ESTADOS UNIDOS;5006570;TOP CINEPLEX PAULÍNIA - DRIVE-IN;8;6000056;19398;19399;PAULÍNIA;SP;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
02/07/2020;THE SNOW QUEEN: MIRRORLANDS;O REINO GELADO: A TERRA DOS ESPELHOS;E1900483800000;RÚSSIA;5006193;LITORAL PLAZA 01;46;6000027;22546;41704;PRAIA GRANDE;SP;GALERIA DISTRIBUIDORA AUDIOVISUAL LTDA;32.656.607/0001-10;304104521000720;11/08/2020 11:39:55
02/07/2020;TURMA DA MÔNICA - LAÇOS;;B1900235500000;BRASIL;;CINEART MIX GARDEN (DRIVE IN);2;;;;BELO HORIZONTE;MG;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002220;27/10/2020 16:24:15
02/07/2020;YESTERDAY;YESTERDAY;E1900265700000;REINO UNIDO;5002102;CINE DRIVEIN;125;;5465;6715;BRASÍLIA;DF;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
03/07/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;335;6000006;2836;2842;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006569;CINE SÃO CARLOS DRIVE-IN;64;;15373;15374;SÃO CARLOS;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ESTADOS UNIDOS;5006552;GRUPOCINE ITAPETININGA DRIVE IN;12;6000034;44276;44287;ITAPETININGA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;AQUAMAN;AQUAMAN;E1800433400000;ESTADOS UNIDOS;5006575;DRIVE IN CINEART MIX GARDEN;24;6000013;437;45926;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;BAD BOYS FOR LIFE;BAD BOYS PARA SEMPRE;E1900525600000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;4;6000012;15558;39450;GUARAPUAVA;PR;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
03/07/2020;BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN);AVES DE RAPINA (ARLEQUINA E SUA EMANCIPAÇÃO FANTABULOSA);E1900628800000;ESTADOS UNIDOS;5004882;CIRCUITO CINEMAS PBAS- SALA 04;4;6000028;15568;27873;PARAUAPEBAS;PA;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;COUNTDOWN;A HORA DA SUA MORTE;E1900400200000;HOLANDA;5006193;LITORAL PLAZA 01;4;6000027;22546;41704;PRAIA GRANDE;SP;DIAMOND FILMS DO BRASIL PRODUÇÃO E DISTRIBUIÇÃO AUDIOVISUAL LTDA.;17.095.184/0001-13;312480924001320;17/08/2020 17:20:23
03/07/2020;CREED II;CREED II;E1800555200000;ESTADOS UNIDOS;5006552;GRUPOCINE ITAPETININGA DRIVE IN;7;6000034;44276;44287;ITAPETININGA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;DOCTOR SLEEP;DOUTOR SONO;E1900463600000;ESTADOS UNIDOS;5006547;LITORAL PLAZA DRIVE-IN;6;6000027;22546;41704;PRAIA GRANDE;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;DOLITTLE;DOLITTLE;E1900437900000;ESTADOS UNIDOS;5006562;CINE QUINZE DRIVE-IN;8;6000012;15558;39450;GUARAPUAVA;PR;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
03/07/2020;HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD;COMO TREINAR O SEU DRAGÃO 3;E1800532200000;ESTADOS UNIDOS;5006573;DRIVE - GYN FLAMBOYANT;17;6000039;45898;45899;GOIÂNIA;GO;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
03/07/2020;IT;IT: A COISA;E1700363900000;ESTADOS UNIDOS;5006566;CINEMARK TAGUATINGA SHOPPING DRIVE-IN;31;6000018;1843;2534;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;IT: CHAPTER TWO;IT - CAPÍTULO DOIS;E1900346500000;ESTADOS UNIDOS;5006575;DRIVE IN CINEART MIX GARDEN;42;6000013;437;45926;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006549;CINEMAXS DRIVE-IN;20;;19490;19491;CAMPO MOURÃO;PR;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;JOKER;CORINGA;E1900357300000;CANADÁ;5006574;DRIVE IN CINEART ALPHAVILLE;47;6000013;437;45925;NOVA LIMA;MG;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;JUMANJI: NEXT LEVEL;JUMANJI: PROXIMA FASE;E1900458100000;ESTADOS UNIDOS;5006574;DRIVE IN CINEART ALPHAVILLE;17;6000013;437;45925;NOVA LIMA;MG;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
03/07/2020;JUST MERCY;LUTA POR JUSTIÇA;E1900587300000;ESTADOS UNIDOS;5006584;CINE LASER PASSO FUNDO DRIVE-IN;9;6000104;43959;43960;PASSO FUNDO;RS;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;LOLITA;LOLITA;E1500192600000;ESTADOS UNIDOS;5006556;BELAS ARTES DRIVE-IN;97;;12439;26953;SÃO PAULO;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;MEUS 15 ANOS;;B1700231000000;BRASIL;5006598;CINEMARK ELDORADO DRIVE-IN;16;6000018;1843;11840;SÃO PAULO;SP;SM DISTRIBUIDORA DE FILMES LTDA;08.257.054/0001-49;31011026002220;27/10/2020 16:24:15
03/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;5006551;CENTERPLEX LAPA DRIVE-IN - CINE CTN;335;6000006;2836;2842;SÃO PAULO;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
03/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;;Cine Art Cacoal - Drive-In;2;;;;CACOAL;RO;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
03/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;;Circuito Cinemas Parauapebas - Drive-In;3;;;;PARAUAPEBAS;PA;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
03/07/2020;MINHA MÃE É UMA PEÇA 3;;B1900576900000;BRASIL;;Top Cineplex Paulinia  - Drive-In;10;;;;PAULÍNIA;SP;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;07.616.202/0001-01;31005250002820;22/09/2020 13:28:03
03/07/2020;ONWARD;DOIS IRMÃOS: UMA JORNADA FANTÁSTICA;E1900366400000;ESTADOS UNIDOS;5005024;CINE GLOBO SANTA ROSA;2;6000010;20979;29163;SANTA ROSA;RS;THE WALT DISNEY COMPANY (BRASIL) LTDA.;73.042.962/0001-87;30284757000620;04/08/2020 15:38:39
03/07/2020;SHAZAM!;SHAZAM!;E1900060900000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;208;;5465;6715;BRASÍLIA;DF;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006569;CINE SÃO CARLOS DRIVE-IN;45;;15373;15374;SÃO CARLOS;SP;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041000820;04/08/2020 15:24:51
03/07/2020;SONIC THE HEDGEHOG;SONIC - O FILME;E2000012200000;CANADÁ;5006564;CINEMA.COM PRUDENTÓPOLIS	DRIVE-IN;10;;37228;41536;PRUDENTÓPOLIS;PR;PARAMOUNT PICTURES BRASIL DISTRIBUIDORA DE FILMES LTDA;27.654.722/0001-16;30004041000820;04/08/2020 15:24:51
03/07/2020;SPIDER-MAN: FAR FROM HOME;HOMEM-ARANHA LONGE DE CASA;E1900127700000;ESTADOS UNIDOS;5006573;DRIVE - GYN FLAMBOYANT;29;6000039;45898;45899;GOIÂNIA;GO;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
03/07/2020;THE ANGRY BIRDS MOVIE 2;ANGRY BIRDS 2 - O FILME;E1900271800000;ESTADOS UNIDOS;5002102;CINE DRIVEIN;147;;5465;6715;BRASÍLIA;DF;COLUMBIA TRISTAR FILMES DO BRASIL LTDA;00.979.601/0001-98;30006058001320;14/08/2020 19:51:35
03/07/2020;THE CONJURING 2;INVOCAÇÃO DO MAL 2;E1600342300000;ESTADOS UNIDOS;5005903;CINEMEC IBITINGA;4;;27243;37934;IBITINGA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;THE DARK KNIGHT RISES;BATMAN O CAVALEIRO DAS TREVAS RESSURGE;E1500828600000;ESTADOS UNIDOS;5006563;CENTERPLEX LIMEIRA DRIVE-IN;13;6000006;27814;27816;LIMEIRA;SP;WARNER BROS. (SOUTH) INC.;33.015.827/0001-28;30000320000920;04/08/2020 19:03:03
03/07/2020;THE INVISIBLE MAN;O HOMEM INVISÍVEL;E1900438600000;AUSTRÁLIA;5006584;CINE LASER PASSO FUNDO DRIVE-IN;8;6000104;43959;43960;PASSO FUNDO;RS;UNIVERSAL PICTURES INTERNATIONAL BRAZIL LTDA.;24.810.280/0001-61;303970662000920;04/08/2020 15:56:14
